Starting pre-training...
 Pre-training Epoch 0:   0%|          | 0/367 [00:00<?, ?it/s] Pre-training Epoch 0:   0%|          | 1/367 [00:00<02:29,  2.44it/s] Pre-training Epoch 0:   5%|▍         | 18/367 [00:00<00:07, 45.64it/s] Pre-training Epoch 0:  10%|▉         | 36/367 [00:00<00:04, 81.38it/s] Pre-training Epoch 0:  15%|█▍        | 54/367 [00:00<00:02, 107.57it/s] Pre-training Epoch 0:  20%|█▉        | 72/367 [00:00<00:02, 127.71it/s] Pre-training Epoch 0:  25%|██▍       | 91/367 [00:00<00:01, 143.40it/s] Pre-training Epoch 0:  30%|██▉       | 109/367 [00:01<00:01, 152.88it/s] Pre-training Epoch 0:  35%|███▍      | 127/367 [00:01<00:01, 159.90it/s]recon_loss: 0.6796653270721436, dist_loss: 1.7857962846755981
recon_loss: 0.6765533089637756, dist_loss: 1.303330659866333
recon_loss: 0.0276388768106699, dist_loss: 0.7237979769706726
recon_loss: 0.027637828141450882, dist_loss: 0.7223302125930786
recon_loss: 0.027637120336294174, dist_loss: 0.37906891107559204
recon_loss: 0.02763620764017105, dist_loss: 0.8617725372314453
recon_loss: 0.027635421603918076, dist_loss: 0.4134824872016907
recon_loss: 0.027634840458631516, dist_loss: 0.537407636642456
recon_loss: 0.027634482830762863, dist_loss: 0.7471712231636047
recon_loss: 0.027633970603346825, dist_loss: 0.4772036671638489
recon_loss: 0.027633698657155037, dist_loss: 0.483332097530365
recon_loss: 0.02763359248638153, dist_loss: 0.454743891954422
recon_loss: 0.0276345144957304, dist_loss: 0.5516685247421265
recon_loss: 0.027635201811790466, dist_loss: 0.46634727716445923
recon_loss: 0.027636868879199028, dist_loss: 0.5434369444847107
recon_loss: 0.027637580409646034, dist_loss: 0.4959365129470825
recon_loss: 0.02763897180557251, dist_loss: 0.3266007602214813
recon_loss: 0.02763962373137474, dist_loss: 0.6904606819152832
recon_loss: 0.027639256790280342, dist_loss: 0.4693394899368286
recon_loss: 0.027638209983706474, dist_loss: 0.5940015316009521
recon_loss: 0.027637341991066933, dist_loss: 0.43745240569114685
recon_loss: 0.02763640321791172, dist_loss: 0.5692211389541626
recon_loss: 0.02763575315475464, dist_loss: 0.6297228336334229
recon_loss: 0.027635078877210617, dist_loss: 0.6195699572563171
recon_loss: 0.027634484693408012, dist_loss: 0.5755237340927124
recon_loss: 0.02763400413095951, dist_loss: 0.6702500581741333
recon_loss: 0.0276345144957304, dist_loss: 0.5318331122398376
recon_loss: 0.027634674683213234, dist_loss: 0.608218789100647
recon_loss: 0.027633430436253548, dist_loss: 0.482531875371933
recon_loss: 0.027633290737867355, dist_loss: 0.4309093952178955
recon_loss: 0.02763311378657818, dist_loss: 0.6494184136390686
recon_loss: 0.027633074671030045, dist_loss: 0.3554539084434509
recon_loss: 0.027633488178253174, dist_loss: 0.8029744625091553
recon_loss: 0.02763216570019722, dist_loss: 0.8524767756462097
recon_loss: 0.027633965015411377, dist_loss: 0.4785175025463104
recon_loss: 0.027632659301161766, dist_loss: 0.5832394957542419
recon_loss: 0.027634337544441223, dist_loss: 1.1223520040512085
recon_loss: 0.027634719386696815, dist_loss: 0.3723779320716858
recon_loss: 0.027633704245090485, dist_loss: 0.7547508478164673
recon_loss: 0.027635086327791214, dist_loss: 0.4167135953903198
recon_loss: 0.02763342298567295, dist_loss: 0.6822371482849121
recon_loss: 0.027633994817733765, dist_loss: 1.1054048538208008
recon_loss: 0.02763340063393116, dist_loss: 0.846327006816864
recon_loss: 0.027632681652903557, dist_loss: 0.8222642540931702
recon_loss: 0.027634024620056152, dist_loss: 0.591465413570404
recon_loss: 0.027633968740701675, dist_loss: 0.6190707683563232
recon_loss: 0.027635646983981133, dist_loss: 0.2768670618534088
recon_loss: 0.027636244893074036, dist_loss: 0.8072729110717773
recon_loss: 0.02763739414513111, dist_loss: 0.42318618297576904
recon_loss: 0.02763771452009678, dist_loss: 1.8419944047927856
recon_loss: 0.027637425810098648, dist_loss: 0.34422528743743896
recon_loss: 0.027637969702482224, dist_loss: 0.6752761602401733
recon_loss: 0.027637021616101265, dist_loss: 0.9216328859329224
recon_loss: 0.027637749910354614, dist_loss: 0.9046546220779419
recon_loss: 0.027636170387268066, dist_loss: 0.6423656344413757
recon_loss: 0.027633998543024063, dist_loss: 0.8350030183792114
recon_loss: 0.0276329442858696, dist_loss: 0.403980553150177
recon_loss: 0.02763255313038826, dist_loss: 0.7213802933692932
recon_loss: 0.027633346617221832, dist_loss: 0.34754714369773865
recon_loss: 0.027635421603918076, dist_loss: 0.9951176643371582
recon_loss: 0.027637140825390816, dist_loss: 0.8083922863006592
recon_loss: 0.027639390900731087, dist_loss: 0.8984323740005493
recon_loss: 0.027639998123049736, dist_loss: 0.5685052275657654
recon_loss: 0.02764120325446129, dist_loss: 0.6748077273368835
recon_loss: 0.027639469131827354, dist_loss: 0.6466906070709229
recon_loss: 0.027638845145702362, dist_loss: 0.37147223949432373
recon_loss: 0.027636714279651642, dist_loss: 0.44044601917266846
recon_loss: 0.027635319158434868, dist_loss: 0.7156816720962524
recon_loss: 0.027633914723992348, dist_loss: 0.6400535106658936
recon_loss: 0.02763262763619423, dist_loss: 0.6283930540084839
recon_loss: 0.027631867676973343, dist_loss: 0.5055636167526245
recon_loss: 0.027631700038909912, dist_loss: 0.6421027183532715
recon_loss: 0.027630962431430817, dist_loss: 0.4438086748123169
recon_loss: 0.027630822733044624, dist_loss: 0.583521842956543
recon_loss: 0.027630852535367012, dist_loss: 0.3937593698501587
recon_loss: 0.027630390599370003, dist_loss: 0.9694892764091492
recon_loss: 0.0276299100369215, dist_loss: 0.8171817064285278
recon_loss: 0.02762957662343979, dist_loss: 0.5682785511016846
recon_loss: 0.027629254385828972, dist_loss: 0.5719363689422607
recon_loss: 0.027628948912024498, dist_loss: 0.4658958911895752
recon_loss: 0.027628924697637558, dist_loss: 1.0742270946502686
recon_loss: 0.02762872539460659, dist_loss: 0.6866667866706848
recon_loss: 0.027628425508737564, dist_loss: 0.41903963685035706
recon_loss: 0.02762836031615734, dist_loss: 0.5720013976097107
recon_loss: 0.027628473937511444, dist_loss: 0.5306092500686646
recon_loss: 0.027628879994153976, dist_loss: 0.5047426819801331
recon_loss: 0.027629707008600235, dist_loss: 0.7663002610206604
recon_loss: 0.027630552649497986, dist_loss: 0.8508214950561523
recon_loss: 0.02763114683330059, dist_loss: 0.6094212532043457
Pre-training Epoch 95:  35%|███▌      | 130/367 [00:00<00:01, 152.81it/s]Pre-training Epoch 95:  40%|███▉      | 146/367 [00:00<00:01, 152.52it/s]Pre-training Epoch 95:  44%|████▍     | 162/367 [00:01<00:01, 151.39it/s]Pre-training Epoch 95:  49%|████▊     | 178/367 [00:01<00:01, 150.22it/s]Pre-training Epoch 95:  53%|█████▎    | 194/367 [00:01<00:01, 150.00it/s]Pre-training Epoch 95:  57%|█████▋    | 210/367 [00:01<00:01, 150.62it/s]Pre-training Epoch 95:  62%|██████▏   | 226/367 [00:01<00:00, 149.39it/s]Pre-training Epoch 95:  66%|██████▌   | 242/367 [00:01<00:00, 150.59it/s]recon_loss: 0.027631619945168495, dist_loss: 0.4928687512874603
recon_loss: 0.02763204462826252, dist_loss: 0.3967954218387604
recon_loss: 0.02763248234987259, dist_loss: 0.360759437084198
recon_loss: 0.027632202953100204, dist_loss: 1.0411438941955566
recon_loss: 0.027632128447294235, dist_loss: 0.5961574912071228
recon_loss: 0.027631614357233047, dist_loss: 0.8069206476211548
recon_loss: 0.02763095125555992, dist_loss: 0.49968406558036804
recon_loss: 0.027630509808659554, dist_loss: 0.7952835559844971
recon_loss: 0.027629708871245384, dist_loss: 1.3368394374847412
recon_loss: 0.027628974989056587, dist_loss: 0.6648259162902832
recon_loss: 0.02762872725725174, dist_loss: 0.7802573442459106
recon_loss: 0.027627764269709587, dist_loss: 0.624951958656311
recon_loss: 0.027627920731902122, dist_loss: 0.7048759460449219
recon_loss: 0.027627399191260338, dist_loss: 0.8031494617462158
recon_loss: 0.027627388015389442, dist_loss: 0.8801697492599487
recon_loss: 0.027627836912870407, dist_loss: 0.5120065808296204
recon_loss: 0.027628177776932716, dist_loss: 0.8696947693824768
recon_loss: 0.027628252282738686, dist_loss: 0.5417968034744263
recon_loss: 0.027627941220998764, dist_loss: 0.6954634189605713
recon_loss: 0.02762746438384056, dist_loss: 0.9605423212051392
recon_loss: 0.027627013623714447, dist_loss: 0.7267283797264099
recon_loss: 0.027626724913716316, dist_loss: 0.5236608982086182
recon_loss: 0.027626797556877136, dist_loss: 0.5660024881362915
recon_loss: 0.027627024799585342, dist_loss: 0.5186386108398438
recon_loss: 0.027627255767583847, dist_loss: 0.5840809345245361
recon_loss: 0.02762734517455101, dist_loss: 0.7103042602539062
recon_loss: 0.02762683667242527, dist_loss: 0.8295102715492249
recon_loss: 0.027626844123005867, dist_loss: 0.5782535076141357
recon_loss: 0.02762705832719803, dist_loss: 0.5777851343154907
recon_loss: 0.027627088129520416, dist_loss: 0.606063723564148
recon_loss: 0.027626829221844673, dist_loss: 0.41577744483947754
recon_loss: 0.027626777067780495, dist_loss: 0.5776338577270508
recon_loss: 0.027626752853393555, dist_loss: 0.3663822412490845
recon_loss: 0.027626756578683853, dist_loss: 0.5612820982933044
recon_loss: 0.027626946568489075, dist_loss: 0.6559061408042908
recon_loss: 0.027626659721136093, dist_loss: 0.6621707677841187
recon_loss: 0.02762669138610363, dist_loss: 0.5129608511924744
recon_loss: 0.027626724913716316, dist_loss: 0.5453442335128784
recon_loss: 0.02762618660926819, dist_loss: 0.5410228967666626
recon_loss: 0.02762709930539131, dist_loss: 0.8134763240814209
recon_loss: 0.027625922113656998, dist_loss: 0.5227482318878174
recon_loss: 0.027625763788819313, dist_loss: 0.4934404492378235
recon_loss: 0.02762638032436371, dist_loss: 0.7942075133323669
recon_loss: 0.027626119554042816, dist_loss: 0.66173255443573
recon_loss: 0.02762627974152565, dist_loss: 0.5033740997314453
recon_loss: 0.027625538408756256, dist_loss: 0.7306835651397705
recon_loss: 0.02762516774237156, dist_loss: 0.886228084564209
recon_loss: 0.027624722570180893, dist_loss: 0.5983657836914062
recon_loss: 0.02762446179986, dist_loss: 0.835667610168457
recon_loss: 0.02762432023882866, dist_loss: 0.7261567711830139
recon_loss: 0.027624446898698807, dist_loss: 0.554092288017273
recon_loss: 0.027624547481536865, dist_loss: 0.7400551438331604
recon_loss: 0.027624884620308876, dist_loss: 0.5299602746963501
recon_loss: 0.027624698355793953, dist_loss: 0.4968148469924927
recon_loss: 0.02762514352798462, dist_loss: 1.0763695240020752
recon_loss: 0.02762559801340103, dist_loss: 0.7810403108596802
recon_loss: 0.027625882998108864, dist_loss: 0.3218823969364166
recon_loss: 0.027626218274235725, dist_loss: 0.9868463277816772
recon_loss: 0.027625983580946922, dist_loss: 0.7266649603843689
recon_loss: 0.027625715360045433, dist_loss: 0.37267500162124634
recon_loss: 0.027625739574432373, dist_loss: 0.568459153175354
recon_loss: 0.027625367045402527, dist_loss: 0.6193394660949707
recon_loss: 0.02762663923203945, dist_loss: 0.5898370146751404
recon_loss: 0.027626413851976395, dist_loss: 0.8636945486068726
recon_loss: 0.027628226205706596, dist_loss: 0.5407320857048035
recon_loss: 0.027627483010292053, dist_loss: 0.5936002135276794
recon_loss: 0.027627287432551384, dist_loss: 0.48039814829826355
recon_loss: 0.027627455070614815, dist_loss: 0.5899139642715454
recon_loss: 0.027626441791653633, dist_loss: 0.9880641102790833
recon_loss: 0.02762693352997303, dist_loss: 0.6704289317131042
recon_loss: 0.027624858543276787, dist_loss: 0.6702790856361389
recon_loss: 0.027625039219856262, dist_loss: 0.5161443948745728
recon_loss: 0.027623647823929787, dist_loss: 0.7365578413009644
recon_loss: 0.027623336762189865, dist_loss: 0.6294539570808411
recon_loss: 0.02762371115386486, dist_loss: 0.40128254890441895
recon_loss: 0.027623040601611137, dist_loss: 0.3664715886116028
recon_loss: 0.027624109759926796, dist_loss: 0.6675910353660583
recon_loss: 0.027623726055026054, dist_loss: 0.37191176414489746
recon_loss: 0.027624158188700676, dist_loss: 0.39207714796066284
recon_loss: 0.02762417681515217, dist_loss: 0.5970794558525085
recon_loss: 0.02762364037334919, dist_loss: 0.31636011600494385
recon_loss: 0.027623850852251053, dist_loss: 0.7201305031776428
recon_loss: 0.027623217552900314, dist_loss: 1.027936339378357
recon_loss: 0.027622930705547333, dist_loss: 0.926074206829071
recon_loss: 0.027622874826192856, dist_loss: 0.5999209880828857
recon_loss: 0.027622118592262268, dist_loss: 1.155415654182434
recon_loss: 0.027621861547231674, dist_loss: 1.0213165283203125
recon_loss: 0.02762189507484436, dist_loss: 0.4497894048690796
recon_loss: 0.027621865272521973, dist_loss: 0.7119611501693726
recon_loss: 0.02762192115187645, dist_loss: 0.7217670679092407
recon_loss: 0.02762233093380928, dist_loss: 0.5701703429222107
recon_loss: 0.027621595188975334, dist_loss: 0.5936311483383179
recon_loss: 0.027621960267424583, dist_loss: 0.896868109703064
recon_loss: 0.02762148529291153, dist_loss: 0.6134733557701111
recon_loss: 0.02762158215045929, dist_loss: 0.3310227394104004
recon_loss: 0.027621887624263763, dist_loss: 0.44502994418144226
recon_loss: 0.027621785178780556, dist_loss: 0.8664001226425171
recon_loss: 0.02762211300432682, dist_loss: 0.369279146194458
recon_loss: 0.02762211672961712, dist_loss: 1.0402089357376099
recon_loss: 0.02762155421078205, dist_loss: 0.6330599784851074
recon_loss: 0.02762133628129959, dist_loss: 0.7050527334213257
recon_loss: 0.027621036395430565, dist_loss: 0.5589926242828369
recon_loss: 0.02762109600007534, dist_loss: 0.8022661805152893
recon_loss: 0.027620980516076088, dist_loss: 0.46180105209350586
recon_loss: 0.02762088179588318, dist_loss: 1.4080978631973267
recon_loss: 0.027620578184723854, dist_loss: 0.38201379776000977
recon_loss: 0.027620499953627586, dist_loss: 0.5019372701644897
recon_loss: 0.027620630338788033, dist_loss: 1.112725019454956
recon_loss: 0.0276210717856884, dist_loss: 1.1929659843444824
recon_loss: 0.0276210717856884, dist_loss: 0.8191296458244324
recon_loss: 0.02762082777917385, dist_loss: 0.5550297498703003
recon_loss: 0.027620799839496613, dist_loss: 0.6867772340774536
recon_loss: 0.027620645239949226, dist_loss: 0.4453107714653015
recon_loss: 0.02762061543762684, dist_loss: 1.028366208076477
recon_loss: 0.02762078121304512, dist_loss: 0.6119311451911926
recon_loss: 0.02762104943394661, dist_loss: 0.4576984643936157
recon_loss: 0.027621285989880562, dist_loss: 0.6601086854934692
recon_loss: 0.027621615678071976, dist_loss: 0.6269960403442383
recon_loss: 0.0276222862303257, dist_loss: 0.7414084076881409
recon_loss: 0.027622820809483528, dist_loss: 0.5864850282669067
recon_loss: 0.02762237749993801, dist_loss: 0.4947516918182373
recon_loss: 0.027622584253549576, dist_loss: 0.5558774471282959
recon_loss: 0.0276221614331007, dist_loss: 0.8697412014007568
recon_loss: 0.027622055262327194, dist_loss: 0.7375521063804626
recon_loss: 0.027621949091553688, dist_loss: 0.9166210293769836
recon_loss: 0.027622047811746597, dist_loss: 0.6695802211761475
recon_loss: 0.02762160263955593, dist_loss: 0.6802307367324829
recon_loss: 0.027621060609817505, dist_loss: 0.9170000553131104
Pre-training Epoch 95:  70%|███████   | 258/367 [00:01<00:00, 150.85it/s]Pre-training Epoch 95:  75%|███████▍  | 274/367 [00:01<00:00, 152.03it/s]Pre-training Epoch 95:  79%|███████▉  | 290/367 [00:01<00:00, 152.54it/s]Pre-training Epoch 95:  83%|████████▎ | 306/367 [00:02<00:00, 152.60it/s]Pre-training Epoch 95:  88%|████████▊ | 322/367 [00:02<00:00, 154.46it/s]Pre-training Epoch 95:  93%|█████████▎| 341/367 [00:02<00:00, 162.86it/s]Pre-training Epoch 95:  98%|█████████▊| 358/367 [00:02<00:00, 159.42it/s]Pre-training Epoch 95: 100%|██████████| 367/367 [00:02<00:00, 153.89it/s]
recon_loss: 0.027620898559689522, dist_loss: 0.2462635338306427
recon_loss: 0.02762141451239586, dist_loss: 0.31844791769981384
recon_loss: 0.02762092649936676, dist_loss: 0.8013978004455566
recon_loss: 0.027621783316135406, dist_loss: 0.577128529548645
recon_loss: 0.027621375396847725, dist_loss: 0.6105955839157104
recon_loss: 0.027623256668448448, dist_loss: 0.35375598073005676
recon_loss: 0.027622461318969727, dist_loss: 0.6448788642883301
recon_loss: 0.027622923254966736, dist_loss: 0.7998659014701843
recon_loss: 0.027623672038316727, dist_loss: 0.6510785818099976
recon_loss: 0.02762063406407833, dist_loss: 1.2140741348266602
recon_loss: 0.027623284608125687, dist_loss: 0.5761368274688721
recon_loss: 0.027621278539299965, dist_loss: 1.464184045791626
recon_loss: 0.027622917667031288, dist_loss: 0.40107834339141846
recon_loss: 0.027623333036899567, dist_loss: 0.6099331378936768
recon_loss: 0.027622172608971596, dist_loss: 0.44381314516067505
recon_loss: 0.027624284848570824, dist_loss: 0.5660476684570312
recon_loss: 0.027623316273093224, dist_loss: 0.435844361782074
recon_loss: 0.02762555703520775, dist_loss: 1.0806059837341309
recon_loss: 0.027627062052488327, dist_loss: 0.7481658458709717
recon_loss: 0.027627266943454742, dist_loss: 0.5946481227874756
recon_loss: 0.027629876509308815, dist_loss: 0.8550660610198975
recon_loss: 0.02762776054441929, dist_loss: 0.4643709063529968
recon_loss: 0.027628248557448387, dist_loss: 0.8181759715080261
recon_loss: 0.027626395225524902, dist_loss: 0.7733532190322876
recon_loss: 0.02762565203011036, dist_loss: 0.4088115692138672
recon_loss: 0.027625543996691704, dist_loss: 0.9424813389778137
recon_loss: 0.027621565386652946, dist_loss: 0.7308828830718994
recon_loss: 0.027624616399407387, dist_loss: 0.635582685470581
recon_loss: 0.027622109279036522, dist_loss: 0.3790537118911743
recon_loss: 0.027623552829027176, dist_loss: 0.40264666080474854
recon_loss: 0.027623586356639862, dist_loss: 0.7934093475341797
recon_loss: 0.027622725814580917, dist_loss: 1.0380696058273315
recon_loss: 0.02762424387037754, dist_loss: 0.7041748762130737
recon_loss: 0.027622368186712265, dist_loss: 0.8496619462966919
recon_loss: 0.02762284129858017, dist_loss: 0.6250572800636292
recon_loss: 0.027622012421488762, dist_loss: 1.0191699266433716
recon_loss: 0.027622133493423462, dist_loss: 0.546165943145752
recon_loss: 0.02762170135974884, dist_loss: 0.37297970056533813
recon_loss: 0.027619363740086555, dist_loss: 0.43472933769226074
recon_loss: 0.027620334178209305, dist_loss: 0.9224454760551453
recon_loss: 0.027618559077382088, dist_loss: 0.6996715664863586
recon_loss: 0.027619102969765663, dist_loss: 0.5532746315002441
recon_loss: 0.027618665248155594, dist_loss: 0.4910823702812195
recon_loss: 0.02761853113770485, dist_loss: 0.5789048075675964
recon_loss: 0.027619313448667526, dist_loss: 0.6360956430435181
recon_loss: 0.027617568150162697, dist_loss: 0.7590134143829346
recon_loss: 0.027619032189249992, dist_loss: 0.7216656804084778
